segment_id,segment_type,length,start_pos,fanout,access_count,exact_prefix_reusable,kv_bytes,repeated_prefill_tokens,exact_prefix_reusable_tokens
704e1b6c2fb25e2fcf17cbd7,repo,528,3487,2,2,True,30277632,528,528
cd67c8b26d3175ebcee86139,repo,129,4015,1,1,True,7397376,0,0
744f8ba2cb7a8a084ecc50c0,history,28,4144,1,1,True,1605632,0,0
8b062579bc035eb93012d663,repo,1582,111,40,40,True,90718208,61698,1582
54d7343eac209afefc5e5816,repo,99,1693,9,9,True,5677056,792,99
a657c43a3d356ad73bb8f245,repo,2802,1792,9,9,True,160677888,22416,2802
479128ee256cbc793131bfcc,repo,146,4594,8,8,True,8372224,1022,146
51abd75a9383749c4a369336,history,39,4740,8,8,True,2236416,273,39
d5fd46a80bcf05bc0b615a4f,repo,75,4779,7,7,True,4300800,450,75
02785f0ef1abe5eef63f6f2f,repo,29,4854,7,7,True,1662976,174,29
f290dfce72e5d8313db05fab,repo,89,4883,6,6,True,5103616,445,89
88e58e44472ed3bf082f11b4,history,918,4972,6,6,True,52641792,4590,918
07683efb81f64b0541fe4ffb,repo,53,5890,5,5,True,3039232,212,53
4ef723d0d839d0929003db30,repo,2580,5943,5,5,True,147947520,10320,2580
69c7d186f2c0dfbd49b33d2c,repo,154,8523,4,4,True,8830976,462,154
7004b2552be31ba4c86a671f,history,34,8677,4,4,True,1949696,102,34
81c889245678c8028ffbb26d,repo,87,8711,3,3,True,4988928,174,87
f6df4759158ea925cf582b5a,repo,29,8798,3,3,True,1662976,58,29
6beb8a0c0d7bd2168f8f8016,repo,89,8827,2,2,True,5103616,89,89
f2c09338af8a347f3b931188,history,918,8916,2,2,True,52641792,918,918
3f0605d403a037ae531339f8,repo,57,9834,1,1,True,3268608,0,0
55dc187e7354761fda7bc764,repo,189,9891,1,1,True,10838016,0,0
f732823a6b2ea196ef29836c,repo,88,1693,9,9,True,5046272,704,88
4f2b4fc274d84069b0ad7891,history,29,1781,9,9,True,1662976,232,29
97cc499364243a5304bf5f07,repo,74,1810,8,8,True,4243456,518,74
6598481012450d0e15d5c9cd,history,29,1884,8,8,True,1662976,203,29
805d6d9c78114c78ebda9d1f,repo,71,1913,7,7,True,4071424,426,71
e19a8b96c4fbad1fb2e9c5b6,history,35,1984,7,7,True,2007040,210,35
aea6975113c862679aa42f01,repo,54,2019,6,6,True,3096576,270,54
2a0f04aa689ec215858b5225,history,15,2073,6,6,True,860160,75,15
5c0d3543eb93733999d05eb5,repo,111,2088,5,5,True,6365184,444,111
0d35afe5dae5027c19dea211,history,15,2199,5,5,True,860160,60,15
3bdb75f7f75bef7e373ffd9d,repo,57,2214,4,4,True,3268608,171,57
4eccd95907aef4ea71600a9d,history,29,2271,4,4,True,1662976,87,29
a5ed44933497c619e1308cb8,repo,40,2300,3,3,True,2293760,80,40
56bd80027419801f83014ae0,history,29,2340,3,3,True,1662976,58,29
03c9bf41019754482a6045bb,repo,75,2369,2,2,True,4300800,75,75
7113b59e6fa19e2b91e33865,history,15,2444,2,2,True,860160,15,15
af365009cb2f989e294945c1,repo,65,2459,1,1,True,3727360,0,0
0c87ca64b531c010cc8d1659,history,29,2524,1,1,True,1662976,0,0
b6c91dcd86d16a4665bd2e86,repo,127,1693,9,9,True,7282688,1016,127
56d9d02973198280b1c3b4ac,history,15,1820,9,9,True,860160,120,15
4d1544f5781eec599e515f9c,repo,116,1835,8,8,True,6651904,812,116
6e8204e1943435f4ac705e03,history,46,1951,8,8,True,2637824,322,46
28e1782593bc10aaad4e76db,repo,103,1997,7,7,True,5906432,618,103
2909746b7b2bb438df87920b,history,15,2100,7,7,True,860160,90,15
26d346351799b9412ac2948d,repo,85,2115,6,6,True,4874240,425,85
e7b4e2071285eecf859386bc,repo,2659,2200,6,6,True,152477696,13295,2659
b6494ee499130f0ee4c1421b,repo,139,4859,5,5,True,7970816,556,139
feb8196b13e705f9635827fb,history,15,4998,5,5,True,860160,60,15
b2cdd5056dbdca335365be4e,repo,83,5013,4,4,True,4759552,249,83
0dfcfc81a589b69638dff31d,history,29,5096,4,4,True,1662976,87,29
c6ff5731d48bfdbb18ebaa45,repo,70,5125,3,3,True,4014080,140,70
e06bcdc764fa135bfcc6f514,history,29,5195,3,3,True,1662976,58,29
cb9dc12751e1f6955f1c6666,repo,90,5224,2,2,True,5160960,90,90
570183eb4b9262f92522ffd8,history,15,5314,2,2,True,860160,15,15
817c25d09e84b26d8f5b55d6,repo,70,5329,1,1,True,4014080,0,0
c69b32665d9cb0c02f856b37,history,39,5399,1,1,True,2236416,0,0
b877476a5f134772f2ef185c,repo,93,1693,9,9,True,5332992,744,93
80572a79b690da9e642f22de,history,35,1786,9,9,True,2007040,280,35
af545d4256dea850c16fda5b,repo,49,1821,8,8,True,2809856,343,49
5f729dabc172609c220abf01,history,40,1870,8,8,True,2293760,280,40
decf657e0b0c2e3c1d40462c,repo,74,1910,7,7,True,4243456,444,74
324937dffca6c8e8d4db2f65,history,35,1984,7,7,True,2007040,210,35
6e1f51c52b7aaece5a90ecb1,repo,80,2019,6,6,True,4587520,400,80
1ff0d09f8e3b4131905e5055,history,36,2099,6,6,True,2064384,180,36
91fb536186fcaebc1e070a0f,repo,49,2135,5,5,True,2809856,196,49
568dbed9f819e73e39c91f5d,history,40,2184,5,5,True,2293760,160,40
305ee6f296521a35daf79157,repo,74,2224,4,4,True,4243456,222,74
85f634375c0b227ac6f9597e,history,15,2298,4,4,True,860160,45,15
8561ca130fac74431a5faba7,repo,112,2313,3,3,True,6422528,224,112
c1b7f2b9ea0abc5b456c78ba,history,105,2425,3,3,True,6021120,210,105
19776f5d8f38827237652951,repo,42,2530,2,2,True,2408448,42,42
46647c177f2c0eb5d62a02bc,history,144,2572,2,2,True,8257536,144,144
cc719766d4eaf0563f0a3ac1,repo,86,2716,1,1,True,4931584,0,0
7618e0b4a00cc3355994414c,history,326,2802,1,1,True,18694144,0,0
d409d2856244ee4da94e9d49,repo,1316,111,36,36,True,75464704,46060,1316
73a62dd6a40a3827263de281,repo,94,1427,9,9,True,5390336,752,94
547c31ea56cfb3ebe5e6fb40,history,29,1521,18,18,True,1662976,493,29
b089d58c9c6f97176acf5b85,repo,60,1550,8,8,True,3440640,420,60
aefba5717896fafec51db6bc,history,29,1610,8,8,True,1662976,203,29
e89183214dcf6cafced5e5ae,repo,70,1639,7,7,True,4014080,420,70
f5d200eb5c78b420ae2388f9,history,29,1709,7,7,True,1662976,174,29
88f706a4d766aa69b1e7f01b,repo,101,1738,6,6,True,5791744,505,101
574b0447ef7c8653cea08140,history,232,1839,6,6,True,13303808,1160,232
8afcc1fff34ab9307533fc0e,repo,109,2071,5,5,True,6250496,436,109
6a33ca4d629d6e5d560fd475,history,15,2180,5,5,True,860160,60,15
0ce67e7f582d7d811e4224c8,repo,55,2195,4,4,True,3153920,165,55
4789eae71eecca655586a4d1,history,29,2250,4,4,True,1662976,87,29
fdc01cce7ef7401af23b526e,repo,45,2279,3,3,True,2580480,90,45
ecf6c3af74681c3933feda6c,history,29,2324,3,3,True,1662976,58,29
e75384de0bcd714cdbd718c9,repo,64,2353,2,2,True,3670016,64,64
80a37ae78973b5f57c6ae3d8,repo,44,2417,2,2,True,2523136,44,44
5d88ec11167750b1067941d2,repo,57,2461,1,1,True,3268608,0,0
d12a640e8b0d42e28e6c6b23,repo,2201,2518,1,1,True,126214144,0,0
f09c4b4a0a57581f601ff7f3,repo,100,1427,9,9,True,5734400,800,100
fe00403e15f23a11fd63fe19,history,29,1527,9,9,True,1662976,232,29
106c8ba5c8cca91eb91dfe2b,repo,59,1556,8,8,True,3383296,413,59
02e6ff94ff0e9a52d65cfd5c,history,29,1615,8,8,True,1662976,203,29
33aa94768cef0e1ee6679db2,repo,72,1644,7,7,True,4128768,432,72
1715f7699eedb226eea5f772,history,29,1716,7,7,True,1662976,174,29
a53a4af34a5946a5fc5b0474,repo,95,1745,6,6,True,5447680,475,95
9af1e2c62f5b0dab1ef31ff8,history,15,1840,6,6,True,860160,75,15
f5a446a32bc987a256f51f49,repo,79,1855,5,5,True,4530176,316,79
4653422d9b7954e64b5fb7d5,history,15,1934,5,5,True,860160,60,15
43ef98e9955728740e98da6c,repo,68,1949,4,4,True,3899392,204,68
9b339aca3fe916149c3a7bbd,repo,30,2017,4,4,True,1720320,90,30
6fa0f2673a18b30ba922d959,repo,63,2047,3,3,True,3612672,126,63
80c4367a3e21561061128daa,repo,96,2110,3,3,True,5505024,192,96
4d37e5a65230ddc72ef3cd51,repo,78,2206,2,2,True,4472832,78,78
57b7b8e6f6f289c42d22ab35,history,15,2284,2,2,True,860160,15,15
4ad59c0e0e6fbc44e1ed0838,repo,72,2299,1,1,True,4128768,0,0
e3c043d364c8b5ae288a96ed,repo,1391,2371,1,1,True,79765504,0,0
dce7339b7dd642b25ae6377d,repo,92,1427,5,5,True,5275648,368,92
5a7941ed4ca45c64e712c786,history,29,1519,5,5,True,1662976,116,29
5fdf1316e6204dad4c9f9dbd,repo,54,1548,4,4,True,3096576,162,54
7dd84103812e46053a558a2a,history,29,1602,4,4,True,1662976,87,29
c670ca86f0003739b70b1e14,repo,98,1631,3,3,True,5619712,196,98
70dc8eebbe539bbd714f3592,history,15,1729,3,3,True,860160,30,15
ea976bd29463a9114ee89cdc,repo,47,1744,2,2,True,2695168,47,47
8d70d631caa05b4fd6f27c8d,history,15,1791,2,2,True,860160,15,15
3d22e7f4c5f188119777ade0,repo,37,1806,1,1,True,2121728,0,0
fcca3b21e2a17107d2aff94f,history,15,1843,1,1,True,860160,0,0
ca264b70c75add0c0592d7d5,repo,94,1427,9,9,True,5390336,752,94
4076b94bd5e8607b4ec2b4ac,repo,62,1550,8,8,True,3555328,434,62
37667cbb14dd32276923b0bb,history,29,1612,8,8,True,1662976,203,29
93d0e218c408bcc88b8af14c,repo,105,1641,7,7,True,6021120,630,105
e2782abcf12bd6dd1dec9249,history,15,1746,7,7,True,860160,90,15
15f452a4df17dff37a6ad9a6,repo,94,1761,6,6,True,5390336,470,94
aff670a9ca8adf9e07bc639f,history,15,1855,6,6,True,860160,75,15
6454ede380d986c9879efd67,repo,116,1870,5,5,True,6651904,464,116
e34dfdb2f9f6a2cd5941080d,history,15,1986,5,5,True,860160,60,15
680fb9ccd7163e92078a2541,repo,62,2001,4,4,True,3555328,186,62
610d505476a98ec42355f9dd,repo,256,2063,4,4,True,14680064,768,256
3ca099609d39bec3f9e3e833,repo,88,2319,3,3,True,5046272,176,88
1483f5794bceb012fc8dba1c,repo,256,2407,3,3,True,14680064,512,256
bd2a79fb20ef2d87ce2d1d38,repo,161,2663,2,2,True,9232384,161,161
d0fe78f6824dbaec41a77b13,repo,256,2824,2,2,True,14680064,256,256
a58e6802e738a5bd9581d6ef,repo,65,3080,1,1,True,3727360,0,0
5624052b7e1a5047d3835f2c,history,29,3145,1,1,True,1662976,0,0
3f467de4f5d0701abdacfc62,repo,1458,111,40,40,True,83607552,56862,1458
17b6bb99db58705a31c7572f,repo,141,1569,9,9,True,8085504,1128,141
022290750b806df4c7522b0d,history,29,1710,9,9,True,1662976,232,29
fddba12e0b633e0fdf9d2636,repo,67,1739,8,8,True,3842048,469,67
76584c52bbcdd87d81813d6f,history,29,1806,8,8,True,1662976,203,29
bcf3dba17d11ca976db3a436,repo,61,1835,7,7,True,3497984,366,61
a5f2692fba11f3b8f98a978b,history,29,1896,14,14,True,1662976,377,29
a03a5d342f1ab64c7bf7547f,repo,90,1925,6,6,True,5160960,450,90
a666d73b5aaa52eadf520d4f,history,918,2015,6,6,True,52641792,4590,918
70599a187e261a3a7c82cd70,repo,78,2933,5,5,True,4472832,312,78
88b0d81cd296be8c8707c1cc,history,646,3011,5,5,True,37044224,2584,646
35aa904b8b3d38ed621b86f6,repo,77,3657,4,4,True,4415488,231,77
2c8f800411eab2c443da9886,history,934,3734,4,4,True,53559296,2802,934
5eb2d92f649546bc8dff5282,repo,73,4668,3,3,True,4186112,146,73
1c7456a9d323bee4b8434755,history,793,4741,3,3,True,45473792,1586,793
e12cb6887f751b81814b82f2,repo,91,5534,2,2,True,5218304,91,91
34ecb7db4cbc3f12a1206254,history,935,5625,2,2,True,53616640,935,935
b0a1c7213b9b45d901566579,repo,73,6560,1,1,True,4186112,0,0
2dc573c6f91fe2ffe769f172,history,793,6633,1,1,True,45473792,0,0
8f806dffa9912f2f6bc79286,repo,144,1569,9,9,True,8257536,1152,144
ede3a37ceaef9b1c275b51a7,history,29,1713,9,9,True,1662976,232,29
bed20aaba063d1dde990d006,repo,63,1742,8,8,True,3612672,441,63
641c2b0249dac307b9283bdd,history,29,1805,8,8,True,1662976,203,29
a4d011634d506c1334c3c03e,repo,62,1834,7,7,True,3555328,372,62
0fc82cde3212ac60b3418a48,repo,91,1925,6,6,True,5218304,455,91
4529bf00b0f8f170e270786c,history,39,2016,6,6,True,2236416,195,39
62f81179d85ccc0b2c0d6470,repo,51,2055,5,5,True,2924544,204,51
98c8996e65074285de5299f2,history,30,2106,5,5,True,1720320,120,30
6a62678bb82273dbb047fc28,repo,54,2136,4,4,True,3096576,162,54
2efd48ef9bd9a654f4f4fcdb,history,918,2190,4,4,True,52641792,2754,918
cc3a52de78c33d397082e52e,repo,60,3108,3,3,True,3440640,120,60
a61d25daa965ff16e007755d,repo,5380,3168,3,3,True,308510720,10760,5380
fe448af1c42243e029d70ccd,repo,72,8548,2,2,True,4128768,72,72
dca7c87e3079e8dbe51a7e8b,history,32,8620,2,2,True,1835008,32,32
7005294f8e2a64e92ca289c4,repo,56,8652,1,1,True,3211264,0,0
25bad4a4e9d14aeaf51ba966,history,793,8708,1,1,True,45473792,0,0
9d9280db9c2df5c5b384eac6,repo,138,1569,9,9,True,7913472,1104,138
1ae73f6d6e4cb7374fa10b87,history,29,1707,9,9,True,1662976,232,29
0c194d928b8a6164edebbbaa,repo,60,1736,8,8,True,3440640,420,60
9079d2bb517afc77fdba72f5,history,29,1796,8,8,True,1662976,203,29
da0a14f26bfedce9adf1e501,repo,54,1825,7,7,True,3096576,324,54
88d96d83bfdf6cc7b3554fd4,history,29,1879,7,7,True,1662976,174,29
400b29b739d8a3a430872fd8,repo,88,1908,6,6,True,5046272,440,88
66a3fb9c34004c9d8c099f99,history,49,1996,6,6,True,2809856,245,49
76a6bf6198422534aeb09580,repo,55,2045,5,5,True,3153920,220,55
a9870fc593a245292c8b079f,history,15,2100,5,5,True,860160,60,15
8e3bc98ea23899f6cfb92926,repo,84,2115,4,4,True,4816896,252,84
128cd0a6f3fb5434f3830531,history,29,2199,4,4,True,1662976,87,29
e0231d6236cbecceb7751854,repo,38,2228,3,3,True,2179072,76,38
36174f6f7256dc88e66e97ca,history,29,2266,3,3,True,1662976,58,29
71555a077e88172085871218,repo,39,2295,2,2,True,2236416,39,39
80364e2b1d42ed8902d2c51e,history,29,2334,2,2,True,1662976,29,29
7a5560b9563a0a412dbfcb01,repo,115,2363,1,1,True,6594560,0,0
d37fd50fcebe5b22e2232a3a,history,15,2478,1,1,True,860160,0,0
5353d45e1a028bd3400c8107,repo,162,1569,9,9,True,9289728,1296,162
e47aac46bfbb7dde91a8887e,repo,2573,1731,9,9,True,147546112,20584,2573
8afb540d9beb1c96221902f5,repo,96,4304,8,8,True,5505024,672,96
9ce013bb48d8693d08d4bee3,history,39,4400,8,8,True,2236416,273,39
185be6ae8545b02c5b9af134,repo,104,4439,7,7,True,5963776,624,104
5d5f451858fd3d8f18933890,history,918,4543,7,7,True,52641792,5508,918
538a6a4cf8c18b7e692c056d,repo,91,5461,6,6,True,5218304,455,91
7f9881fbc309b9d87287f6d8,history,60,5552,6,6,True,3440640,300,60
b1ba0e73a6ace9bd54e37e8a,repo,109,5612,5,5,True,6250496,436,109
c131b45787f7c51e9216a64f,history,921,5721,5,5,True,52813824,3684,921
5d171b18356e0a7cfea3f464,repo,93,6642,4,4,True,5332992,279,93
5c1ec3a73232e0bdb5413a58,history,69,6735,4,4,True,3956736,207,69
f6888f75aa0801d3393bc45e,repo,119,6804,3,3,True,6823936,238,119
8226d01e021cf3acc49f7bb8,history,328,6923,3,3,True,18808832,656,328
8b4b3b18c7b02568deb7252e,repo,143,7251,2,2,True,8200192,143,143
459175f69e9851ae8e6b6d5f,repo,3683,7394,2,2,True,211197952,3683,3683
3dbe627372ff79ded91a5c14,repo,157,11077,1,1,True,9003008,0,0
20d18f55d242f7d8788e6a6c,repo,3682,11234,1,1,True,211140608,0,0
b338f155300a173cd804ede6,repo,1902,111,39,39,True,109068288,72276,1902
ec5773a5c45cb53d5025db45,repo,79,2013,8,8,True,4530176,553,79
9539853361da91699f50366e,repo,386,2092,8,8,True,22134784,2702,386
e7106f5b12a47f671afcdb36,repo,118,2478,7,7,True,6766592,708,118
b7823562e740f11bb011e94f,history,29,2596,7,7,True,1662976,174,29
bcfb219a945f7ae28c9fc16f,repo,57,2625,6,6,True,3268608,285,57
65ae739af2e20d69c9192373,history,29,2682,6,6,True,1662976,145,29
4503ff3aa5639205c6e56645,repo,51,2711,5,5,True,2924544,204,51
b548ed7302d8a5512a1da16d,history,29,2762,5,5,True,1662976,116,29
fae058744b3f44185e18acf1,repo,159,2791,4,4,True,9117696,477,159
bc34bb1ec3e53e2e0d0b4d33,history,15,2950,4,4,True,860160,45,15
81d35a1afd07317efac7e1d9,repo,69,2965,3,3,True,3956736,138,69
39dbf0668caa62113f4ad70a,history,42,3034,3,3,True,2408448,84,42
ee4b6895b19f1a017e63703d,repo,80,3076,2,2,True,4587520,80,80
bdb112ecf2c42c0300dfd40a,history,22,3156,2,2,True,1261568,22,22
2b2752cd19bb765c88ae4125,repo,64,3178,1,1,True,3670016,0,0
e49e3b03d88872b4a6d36703,history,29,3242,1,1,True,1662976,0,0
22a81b4251fba4e10751308f,repo,81,2013,9,9,True,4644864,648,81
d5cc9307cf8d051a8a00aa4c,history,29,2094,9,9,True,1662976,232,29
2c45175602f066e6e7028c9a,repo,79,2123,8,8,True,4530176,553,79
07c1f2feecf99bac7a31e296,history,15,2202,8,8,True,860160,105,15
d5e5f5a2ef1cfcac30c5182a,repo,78,2217,7,7,True,4472832,468,78
6d51c2996eeb9f923fc8d219,history,39,2295,7,7,True,2236416,234,39
a056108a01c19f996faea575,repo,76,2334,6,6,True,4358144,380,76
6176fa68c6335d25dc97661c,history,39,2410,6,6,True,2236416,195,39
8028bea08acbd957b59c6d85,repo,55,2449,5,5,True,3153920,220,55
7d96b14f833224cd1713c63c,history,917,2504,5,5,True,52584448,3668,917
fcf44aba585cf3d8af6cba48,repo,74,3421,4,4,True,4243456,222,74
118312cdbcdc333f38859a81,history,39,3495,4,4,True,2236416,117,39
0bbd6eedeea0f842387a68b9,repo,79,3534,3,3,True,4530176,158,79
350b50c398008bc9ddd613f3,history,38,3613,3,3,True,2179072,76,38
4014d3e56d226b82d4c00cf3,repo,58,3651,2,2,True,3325952,58,58
88e733c595121dad6ef8cfb0,history,793,3709,2,2,True,45473792,793,793
562c6df8998f3c165057c6b4,repo,79,4502,1,1,True,4530176,0,0
9f8cff74adbb888802c07ca9,history,39,4581,1,1,True,2236416,0,0
3df653b0bae553613c38851c,repo,209,2013,9,9,True,11984896,1672,209
881cf0daae223cc487705895,history,39,2222,9,9,True,2236416,312,39
bec09a23ad4b27b37414b179,repo,80,2261,8,8,True,4587520,560,80
453df6508635505c0550dde1,history,918,2341,8,8,True,52641792,6426,918
1bcfb6dc747bd10eefb85711,repo,171,3259,7,7,True,9805824,1026,171
4d6c43b37c22bf11938a648c,history,35,3430,7,7,True,2007040,210,35
c91c9342c16b753c2aef26cb,repo,69,3465,6,6,True,3956736,345,69
008983344c7e2649225b6067,history,918,3534,6,6,True,52641792,4590,918
315a72b9580eb40f38861d65,repo,148,4452,5,5,True,8486912,592,148
26ea6fec7a687ce5ddb2a748,history,39,4600,5,5,True,2236416,156,39
bcfed143f63cf476f7ca2c0e,repo,87,4639,4,4,True,4988928,261,87
9691466c8204f9786dde4f96,history,918,4726,4,4,True,52641792,2754,918
84a651ba6c18d7f257a78dba,repo,78,5644,3,3,True,4472832,156,78
d0015be615009e3d378ef382,history,918,5722,3,3,True,52641792,1836,918
daa2c953845b91b0dfda8861,repo,78,6640,2,2,True,4472832,78,78
9b776c28ae7dd200739884e6,history,918,6718,2,2,True,52641792,918,918
e7fa9809d1079e612658899e,repo,78,7636,1,1,True,4472832,0,0
b0e9011b049d67d366cf6e5b,history,918,7714,1,1,True,52641792,0,0
ee87e4ac1125b357253bd9d5,repo,108,2013,9,9,True,6193152,864,108
9c44b293248617856e9056ab,repo,386,2121,9,9,True,22134784,3088,386
c7df4fa006665d3b22863a71,repo,122,2507,8,8,True,6995968,854,122
6d0a1436bbd854f90195e8e9,history,33,2629,8,8,True,1892352,231,33
f08ed876b68f708e998fb3d9,repo,85,2662,7,7,True,4874240,510,85
c88ed87cf14f10ce22c0c62c,history,15,2747,7,7,True,860160,90,15
9d25d45da5c0abe9b1bb39ae,repo,125,2762,6,6,True,7168000,625,125
e6af66f9b892588cf115a4fc,history,34,2887,6,6,True,1949696,170,34
d4f82ec69eb8d3de1da1da00,repo,86,2921,5,5,True,4931584,344,86
77bd8d306137237702bb1e30,history,1824,3007,5,5,True,104595456,7296,1824
7a1c6a80eb2443935bb861b9,repo,109,4831,4,4,True,6250496,327,109
ac1af394838c7d2a1c0e4bd3,history,34,4940,4,4,True,1949696,102,34
685cc60ded028b2452d7a5bf,repo,86,4974,3,3,True,4931584,172,86
620317febee47361c36189f4,history,1824,5060,3,3,True,104595456,3648,1824
d98a6c4b7c8781951aa45167,repo,109,6884,2,2,True,6250496,109,109
2ffb45f273228a2cfb0c8fb5,history,34,6993,2,2,True,1949696,34,34
e5bf2f6e0de61073d8f5977c,repo,86,7027,1,1,True,4931584,0,0
69a9c7766261ececbb8d3e5c,history,1824,7113,1,1,True,104595456,0,0
721af2b673f6569a1af44f01,repo,2248,111,40,40,True,128909312,87672,2248
d5d828e6239bac84dbf47a90,repo,85,2359,9,9,True,4874240,680,85
4b387eeaa27dbc24547fcfb8,history,26,2444,9,9,True,1490944,208,26
c4eb03f48e76cb8b0d6c7cea,repo,76,2470,8,8,True,4358144,532,76
81b241b12ddf93245d2a9f0c,history,918,2546,8,8,True,52641792,6426,918
00118e4da4c1ea48323eb8ba,repo,68,3464,7,7,True,3899392,408,68
c6d9c42a08f9cb3c641ddd8b,history,646,3532,7,7,True,37044224,3876,646
923f53488a2bfca20b635500,repo,79,4178,6,6,True,4530176,395,79
d195042284f940dde229869e,history,546,4257,6,6,True,31309824,2730,546
fe56af4f2d4a7de2b839a6bc,repo,84,4803,5,5,True,4816896,336,84
f127f1c4d730db0c607d0bca,history,32,4887,5,5,True,1835008,128,32
e9bb04d5bed7acc543b757d3,repo,83,4919,4,4,True,4759552,249,83
580aff0eee2158d92b99c7a3,history,793,5002,4,4,True,45473792,2379,793
052c136afb2121cee8c11de8,repo,67,5795,3,3,True,3842048,134,67
9d249ae9e03045f63c9aa371,history,32,5862,3,3,True,1835008,64,32
57244de924dd4a9781e656f6,repo,77,5894,2,2,True,4415488,77,77
3bfb91b8f580a363343ae142,history,918,5971,2,2,True,52641792,918,918
ad70f43f70c74ed9d772e930,repo,86,6889,1,1,True,4931584,0,0
b00537b477fc63020437d19a,history,533,6975,1,1,True,30564352,0,0
a770d755c70cc609dcbecb39,repo,78,2359,9,9,True,4472832,624,78
30986ab48adf5e1a8a448978,history,39,2437,9,9,True,2236416,312,39
98b8875f4e0fa02c19ec39ce,repo,70,2476,8,8,True,4014080,490,70
6f55769608c105d78af98391,history,918,2546,8,8,True,52641792,6426,918
3b1a905db320f0862e0963c4,repo,89,3464,7,7,True,5103616,534,89
97d96630d88263a37c158dd7,repo,5380,3553,7,7,True,308510720,32280,5380
61f550849284d8b3da0def6e,repo,101,8933,6,6,True,5791744,505,101
7aff8c43875bee0741c9de17,history,119,9034,6,6,True,6823936,595,119
a795a3eb7af09db07a830990,repo,68,9153,5,5,True,3899392,272,68
1e3ed4cb1b7bee858c8059e7,history,285,9221,5,5,True,16343040,1140,285
18eae05fdc4306fa96dee381,repo,43,9506,4,4,True,2465792,129,43
4e90b7c3066b1f21c7587b4b,history,92,9549,4,4,True,5275648,276,92
8e4156ca5e24c63573c73ed3,repo,103,9641,3,3,True,5906432,206,103
e0ed69a62611301e08636a4e,history,15,9744,3,3,True,860160,30,15
484b2fc12b74fc5b4fe36afe,repo,47,9759,2,2,True,2695168,47,47
4a6c43a7824fa1d900d83d29,history,52,9806,2,2,True,2981888,52,52
5eda328bb81c823f681d3eb8,repo,64,9858,1,1,True,3670016,0,0
bcb0103b19697b22fa94b369,history,15,9922,1,1,True,860160,0,0
04238ce404698f41658875c5,repo,148,2359,9,9,True,8486912,1184,148
ce776174acfe610d03083597,history,43,2507,9,9,True,2465792,344,43
e5c4acb989f2d24641f16658,repo,76,2550,8,8,True,4358144,532,76
6c025cedb92fbce6a61ea392,history,918,2626,8,8,True,52641792,6426,918
3437575c6b4c486afc543463,repo,76,3544,7,7,True,4358144,456,76
0bc9db96043846a504d8fdcb,history,646,3620,7,7,True,37044224,3876,646
98f9791b5af34aae29ee924b,repo,72,4266,6,6,True,4128768,360,72
a1367fb189afaa51d8bd1b22,history,1908,4338,6,6,True,109412352,9540,1908
426c24122de513d0018eb772,repo,103,6246,5,5,True,5906432,412,103
cb76866a077b1a8900dd1648,repo,452,6349,5,5,True,25919488,1808,452
6ad3edfbcade4209f6f3056b,repo,111,6801,4,4,True,6365184,333,111
99d4e5cc164faa3d8f46017b,history,26,6912,4,4,True,1490944,78,26
f5e6268d7d015e84b4b1ae55,repo,104,6938,3,3,True,5963776,208,104
0034a62f7323b61286b96f94,history,646,7042,3,3,True,37044224,1292,646
ef9a6862c129810c4d8b5dc9,repo,127,7688,2,2,True,7282688,127,127
71f3be464396db9b67903ad9,history,918,7815,2,2,True,52641792,918,918
805265ec1f9f669144f62184,repo,74,8733,1,1,True,4243456,0,0
46e514c8f2fdb64b9a0db5ea,history,26,8807,1,1,True,1490944,0,0
35cbcabf62b0b57775d48ae9,repo,138,2359,9,9,True,7913472,1104,138
d7cc7132f4611dab871fc575,history,39,2497,9,9,True,2236416,312,39
232a2e64e106637f03ab8e0b,repo,121,2536,8,8,True,6938624,847,121
52d32a2179ef2995aa76c146,history,35,2657,8,8,True,2007040,245,35
4a5ef590987dd3bc7c8f1a8a,repo,50,2692,7,7,True,2867200,300,50
e7cb09836747ab693ea3fb5d,history,918,2742,7,7,True,52641792,5508,918
502c7001477c89e70f336419,repo,103,3660,6,6,True,5906432,515,103
b6832c1139aa365539e9b4b4,history,37,3763,6,6,True,2121728,185,37
a82ff47a7bcb2342727e3ff0,repo,51,3800,5,5,True,2924544,204,51
3fe513e9da9d2f58e0605603,history,918,3851,5,5,True,52641792,3672,918
5dea34aa6a1b0cae24dec3c5,repo,100,4769,4,4,True,5734400,300,100
b345bc5ae9a605831671de4d,history,41,4869,4,4,True,2351104,123,41
93d8713051efbf5380c44e5b,repo,51,4910,3,3,True,2924544,102,51
8107f32aefec79e16de87f66,history,918,4961,3,3,True,52641792,1836,918
a3535f558541e3606e3cfc88,repo,100,5879,2,2,True,5734400,100,100
543fd9b4d183f9ef580670f3,history,41,5979,2,2,True,2351104,41,41
21095bfe88fe0958cb62e4ac,repo,51,6020,1,1,True,2924544,0,0
46d5566620fec2e8e33a1201,history,918,6071,1,1,True,52641792,0,0
