segment_id,segment_type,length,start_pos,fanout,access_count,exact_prefix_reusable,kv_bytes,repeated_prefill_tokens,exact_prefix_reusable_tokens
8b062579bc035eb93012d663,repo,1582,111,40,40,True,90718208,61698,1582
228f18358d8422c0a358b817,repo,83,1693,9,9,True,4759552,664,83
30ad34bd5d2b6c24bf6bb627,history,39,1776,9,9,True,2236416,312,39
d89358a4be4573a26dc6fa58,repo,70,1815,8,8,True,4014080,490,70
909f76b3b212f9337b82c917,history,946,1885,8,8,True,54247424,6622,946
eace33ece64130c28371695c,repo,112,2831,7,7,True,6422528,672,112
c798383ae32e6c7e667f4334,history,41,2943,7,7,True,2351104,246,41
43b873880503e7eaf56d33b6,repo,89,2984,6,6,True,5103616,445,89
9497edde28f9de4913b15261,history,674,3073,6,6,True,38649856,3370,674
9673731d4425d75d7e25387c,repo,100,3747,5,5,True,5734400,400,100
05fbfd5afda5082387a7cc94,history,39,3847,5,5,True,2236416,156,39
4746e45c0477f57c50b500a9,repo,107,3886,4,4,True,6135808,321,107
ce0ccfe36bb538b078c22685,history,945,3993,4,4,True,54190080,2835,945
5cb0620f6f443445dc4bcd71,repo,100,4938,3,3,True,5734400,200,100
61cecb7eec94deb6650e51f2,history,39,5038,3,3,True,2236416,78,39
988c49fd3cee27124a9048ac,repo,107,5077,2,2,True,6135808,107,107
244630020996354deb191ad3,history,945,5184,2,2,True,54190080,945,945
211143612552cbf8a7cc6f35,repo,107,6129,1,1,True,6135808,0,0
353cdc66952127ff633fcdb0,history,945,6236,1,1,True,54190080,0,0
839a5ebdf18ffb3f1615f93c,repo,188,1693,9,9,True,10780672,1504,188
da0449e47f2544500a7d5c04,history,35,1881,9,9,True,2007040,280,35
d8b05b88103934d2f2bcd81d,repo,54,1916,8,8,True,3096576,378,54
b6f4e5d5891acd3d28cca754,history,918,1970,8,8,True,52641792,6426,918
00974050a2e9318a4b0f8b2e,repo,306,2888,7,7,True,17547264,1836,306
a3cf72d76e7f0295f7f87911,history,33,3194,7,7,True,1892352,198,33
df1c8864098766c15fe6353f,repo,283,3227,6,6,True,16228352,1415,283
d90d43c74ec89b452b3ed3ed,history,33,3510,6,6,True,1892352,165,33
3517a96b11ec49bd4773c7ff,repo,364,3543,5,5,True,20873216,1456,364
e5ebfb92c3353d6544134f98,history,47,3907,5,5,True,2695168,188,47
3d411d5eed90a4cb84becd25,repo,81,3954,4,4,True,4644864,243,81
a97df5dc9061698d10cb273d,history,43,4035,4,4,True,2465792,129,43
1f15227ff4f367bb1db636c6,repo,109,4078,3,3,True,6250496,218,109
40a774f407e6b92f446e7c6c,history,41,4187,3,3,True,2351104,82,41
fd7e18bb4fc829dbce57a0de,repo,103,4228,2,2,True,5906432,103,103
3f6bf8d25e4c3436463afd3c,history,39,4331,2,2,True,2236416,39,39
68f2f1523e06f860ee83ea4a,repo,95,4370,1,1,True,5447680,0,0
d298b2cf0b0c79a2a7ac159d,history,36,4465,1,1,True,2064384,0,0
4b25eb97185e682f792f11b1,repo,103,1693,9,9,True,5906432,824,103
7cd996491d822adad2d013b5,history,15,1796,9,9,True,860160,120,15
a10e853e79f74a9ec9960576,repo,61,1811,8,8,True,3497984,427,61
6d88de641eee8f6eaea7ddc5,history,39,1872,8,8,True,2236416,273,39
7fd797d629298cc47a99d4b2,repo,68,1911,7,7,True,3899392,408,68
836f8c1cfc28a5377fbabdd4,history,39,1979,7,7,True,2236416,234,39
056c09e8630e891ca7c7ee94,repo,62,2018,6,6,True,3555328,310,62
c28db75cbecac44f426ce97a,history,885,2080,6,6,True,50749440,4425,885
2cfc0b582e1f658b09d7dbc5,repo,76,2965,5,5,True,4358144,304,76
717e117ed59349933c94e405,history,27,3041,5,5,True,1548288,108,27
03e887092c7802a092ef2e65,repo,68,3068,4,4,True,3899392,204,68
16ad26348530ed67775fda33,history,267,3136,4,4,True,15310848,801,267
58b3d1dd34fef321fcce70d6,repo,46,3403,3,3,True,2637824,92,46
13cddc0892382f7e17d76409,history,144,3449,3,3,True,8257536,288,144
2b9dd904dd2d0af97e10fbb9,repo,52,3593,2,2,True,2981888,52,52
83654377fcf2ece93acfc2eb,history,891,3645,2,2,True,51093504,891,891
24d61e33812f0d784258af8e,repo,42,4536,1,1,True,2408448,0,0
3e0e45d15897fedcfa0afad1,history,138,4578,1,1,True,7913472,0,0
9d61f3be09f434bc7aa3cb2c,repo,128,1693,9,9,True,7340032,1024,128
aac7272d299deb5c78b7ebca,history,35,1821,9,9,True,2007040,280,35
1d6dfd388b9fac99b39f9396,repo,70,1856,8,8,True,4014080,490,70
5f74cc094e972b38e8b36b3d,history,17,1926,8,8,True,974848,119,17
22b685d6ffea6b704bc6d8b5,repo,82,1943,7,7,True,4702208,492,82
781d50bdfcc276f646c31869,history,17,2025,7,7,True,974848,102,17
9b97552d449cb1beb67030f4,repo,110,2042,6,6,True,6307840,550,110
774b0a6449e7cd987063c34b,repo,207,2152,6,6,True,11870208,1035,207
8440ed2814a3f94ee872a969,repo,79,2359,5,5,True,4530176,316,79
9ee0c2e4e251fc7e3058908f,history,34,2438,5,5,True,1949696,136,34
08af6da69e4bd8eb76293ec6,repo,83,2472,4,4,True,4759552,249,83
5eb18a2c98100711b20ced0b,repo,217,2555,4,4,True,12443648,651,217
23b1cd1077580bfe8780d753,repo,87,2772,3,3,True,4988928,174,87
196f38512c4dfe12e53da0f9,repo,222,2859,3,3,True,12730368,444,222
6b0ba27f4cfcfbb12bc391e7,repo,105,3081,2,2,True,6021120,105,105
905cd02f095d3f834319cd0d,history,15,3186,2,2,True,860160,15,15
1e770a10c0ed6af68ee706d5,repo,116,3201,1,1,True,6651904,0,0
bf0f31c13b5de146ab5739ce,repo,207,3317,1,1,True,11870208,0,0
d409d2856244ee4da94e9d49,repo,1316,111,39,39,True,75464704,50008,1316
01dfb96cebfff14d947c8373,repo,99,1427,8,8,True,5677056,693,99
13ca7bca2f70d78471183a27,history,29,1526,8,8,True,1662976,203,29
71dde4fe67b9910286835dc2,repo,59,1555,7,7,True,3383296,354,59
b73126246efef34261ae04c1,history,29,1614,15,15,True,1662976,406,29
eedbe970afffddcd13c33a78,repo,49,1643,6,6,True,2809856,245,49
94d56ae976ac097a75ec5121,history,29,1692,6,6,True,1662976,145,29
41f4bc60bda9dcf96192db40,repo,70,1721,5,5,True,4014080,280,70
86e0f3c941570b1a50f2bee6,history,30,1791,5,5,True,1720320,120,30
df139558fc5b66026cf68ae8,repo,101,1821,4,4,True,5791744,303,101
1dd7e73bc130c6e17498bb70,repo,2201,1922,4,4,True,126214144,6603,2201
4128432d4feb992467c013c3,repo,106,4123,3,3,True,6078464,212,106
2ceb476a818cd07525d12e61,history,15,4229,3,3,True,860160,30,15
4ad85df2408be3a489f1355c,repo,63,4244,2,2,True,3612672,63,63
6bd6f0059d8c94af3c06f194,history,15,4307,2,2,True,860160,15,15
8938806a238b9d6e0a0adc56,repo,33,4322,1,1,True,1892352,0,0
781b534a080476f07f795807,history,15,4355,1,1,True,860160,0,0
f09c4b4a0a57581f601ff7f3,repo,100,1427,18,18,True,5734400,1700,100
fe00403e15f23a11fd63fe19,history,29,1527,18,18,True,1662976,493,29
961771bef3e5bc4883ec8dd3,repo,53,1556,8,8,True,3039232,371,53
59184c15f9bd45738a7d085d,history,29,1609,8,8,True,1662976,203,29
718cd6381e74fcaa2167bc33,repo,63,1638,7,7,True,3612672,378,63
889d131cda0b0ae03b15c0f5,repo,2201,1701,7,7,True,126214144,13206,2201
201b957c490915ff632f9e48,repo,57,3902,6,6,True,3268608,285,57
f3e237ddddc32c753a6b252a,history,29,3959,6,6,True,1662976,145,29
b508cdb43ebe7206f77271ef,repo,37,3988,5,5,True,2121728,148,37
dfc96af171885d461f4cf446,history,29,4025,5,5,True,1662976,116,29
235f45e4bc55908d2a0da648,repo,62,4054,4,4,True,3555328,186,62
0b3aa98f7f83b0f5996d2358,repo,2201,4116,4,4,True,126214144,6603,2201
b8aa8e6474189bbeaa61e049,repo,57,6317,3,3,True,3268608,114,57
c1a402821ca17ff1a7ce4aee,history,29,6374,3,3,True,1662976,58,29
48696a7f5fd13f21ce0a9b53,repo,37,6403,2,2,True,2121728,37,37
f0aa758c7981ca990cbdc98f,history,29,6440,2,2,True,1662976,29,29
fb0d68d92cb15f2fdda46d85,repo,62,6469,1,1,True,3555328,0,0
42c2609496ddeb16a1787c9b,repo,2201,6531,1,1,True,126214144,0,0
eaaf8e14a63e5066d303a1b2,repo,58,1556,8,8,True,3325952,406,58
61f150be1bc8388cd0d08cd2,repo,73,1643,7,7,True,4186112,438,73
1715f7699eedb226eea5f772,history,29,1716,7,7,True,1662976,174,29
f41f46384c0880b9dc4bab1a,repo,124,1745,6,6,True,7110656,620,124
778354360bfa0375d79ac769,history,15,1869,6,6,True,860160,75,15
c7b89f7b7d09c9a5274fa865,repo,130,1884,5,5,True,7454720,520,130
7dfee1e778147bc23ad4361d,history,186,2014,5,5,True,10665984,744,186
7b2db166a56875e34e2a82cc,repo,132,2200,4,4,True,7569408,396,132
a1184a25f81f67ff7ecc66f5,history,186,2332,4,4,True,10665984,558,186
2e88431bc8d2e398bccbf869,repo,142,2518,3,3,True,8142848,284,142
a0c0e15adebfc167603b181f,history,575,2660,3,3,True,32972800,1150,575
e79a76028e9eedb1c4afbcf5,repo,130,3235,2,2,True,7454720,130,130
8370630b5d23700184c679b5,history,482,3365,2,2,True,27639808,482,482
79c8664505a3f461dc7d563e,repo,110,3847,1,1,True,6307840,0,0
bf98592be459ada790770bf1,history,190,3957,1,1,True,10895360,0,0
7d64280123c6a8ee822009a2,repo,96,1427,9,9,True,5505024,768,96
ee605221a95f8dd391efb558,history,29,1523,9,9,True,1662976,232,29
ffd2c70a6c1967662be3a3fe,repo,53,1552,8,8,True,3039232,371,53
b7cb0ac5c20c6aa02a334629,history,29,1605,8,8,True,1662976,203,29
cb257177258b0fb2a65f8056,repo,65,1634,7,7,True,3727360,390,65
3de8751fa17f2782c00a8ac5,repo,2201,1699,7,7,True,126214144,13206,2201
ee115cecba4a3cd7eccc3042,repo,50,3900,6,6,True,2867200,250,50
22136305384ffb510ef81537,history,29,3950,6,6,True,1662976,145,29
aef7448a61a78b5e751692ce,repo,57,3979,5,5,True,3268608,228,57
66b38e152970cae11744827c,history,1024,4036,5,5,True,58720256,4096,1024
98d39ab3b4377256968fbc55,repo,37,5060,4,4,True,2121728,111,37
c4adcd009efc11286ed00e28,history,1176,5097,4,4,True,67436544,3528,1176
9651a7355f2ed5bcf2807e6f,repo,46,6273,3,3,True,2637824,92,46
fb8eab7231971e1d2daa002b,history,1176,6319,3,3,True,67436544,2352,1176
fa8f900af7b73eca2da40893,repo,46,7495,2,2,True,2637824,46,46
c648fd839165b03bfe1de022,history,1176,7541,2,2,True,67436544,1176,1176
8e14785f07988c652457e813,repo,46,8717,1,1,True,2637824,0,0
da78d8301a4dbc2ad794d716,history,1176,8763,1,1,True,67436544,0,0
3f467de4f5d0701abdacfc62,repo,1458,111,38,38,True,83607552,53946,1458
5b71ca9d433f8089f5674e78,repo,127,1569,8,8,True,7282688,889,127
fd1fc890a17ddc4f38970d23,history,29,1696,8,8,True,1662976,203,29
06c1a97212ed8fc21543c67d,repo,65,1725,7,7,True,3727360,390,65
a7717f9634b2fd026c0a64e4,history,29,1790,7,7,True,1662976,174,29
86cdb1dc4406941a916cfd03,repo,59,1819,6,6,True,3383296,295,59
1b1f8ca8a606af90d5c1d94f,history,29,1878,6,6,True,1662976,145,29
21c1dedf1e8df9d426be79b8,repo,131,1907,6,6,True,7512064,655,131
afbd5977d98275cba248ee8a,repo,139,2038,5,5,True,7970816,556,139
ab1b8ff5901729c8f2f02699,history,43,2177,5,5,True,2465792,172,43
6a7ab2125b71117d4b7900d1,repo,100,2220,4,4,True,5734400,300,100
9731d305eeac05f9da16c0b6,history,39,2320,4,4,True,2236416,117,39
85d20e49f83ffbbf5369f496,repo,88,2359,3,3,True,5046272,176,88
d4057f298a797a07ac6112ad,history,34,2447,3,3,True,1949696,68,34
e93c42b88e1780e6b432c8c8,repo,74,2481,2,2,True,4243456,74,74
c3ed0c529210cac0a0cb9aee,history,921,2555,2,2,True,52813824,921,921
c0b1876bf8ccc9a86bf61062,repo,85,3476,1,1,True,4874240,0,0
e6c2b438a106b1cbca6ca784,history,651,3561,1,1,True,37330944,0,0
99777c6cae04e96f0739aac6,repo,103,1569,9,9,True,5906432,824,103
9af332ccab457e309bbcd77a,repo,1617,1672,9,9,True,92725248,12936,1617
34a8a1d9dce5f02e9433a356,repo,102,3289,8,8,True,5849088,714,102
c68d36568d1c7c4973ea47fc,history,29,3391,8,8,True,1662976,203,29
aa0b531a17f3a6875335d50a,repo,64,3420,7,7,True,3670016,384,64
c6fdf65baf9adc8c50c59118,history,29,3484,7,7,True,1662976,174,29
81afeb3dd53230a94896635f,repo,66,3513,6,6,True,3784704,330,66
74022b9859d7162ba4a96b74,repo,2199,3579,6,6,True,126099456,10995,2199
d4bdec548ad6dfb7bab31543,repo,210,5778,5,5,True,12042240,840,210
4c915df1759ad221becd675c,history,15,5988,5,5,True,860160,60,15
0015157f1725ee0b6278e48b,repo,51,6003,4,4,True,2924544,153,51
0964653714178a06f8a6eb6b,history,39,6054,4,4,True,2236416,117,39
c64103df0860c6be4362c2d3,repo,57,6093,3,3,True,3268608,114,57
32bb154d13b6fe8450a52ddf,history,37,6150,3,3,True,2121728,74,37
bf7882eeab6ed912ad269b23,repo,49,6187,2,2,True,2809856,49,49
5d425ec705dbcde62317747a,history,920,6236,2,2,True,52756480,920,920
425e13da9be688db884a19f5,repo,57,7156,1,1,True,3268608,0,0
f442d3d58e537bbae8b7fa5b,history,37,7213,1,1,True,2121728,0,0
1a86dcf7991b0d7f6e2ab862,repo,131,1569,9,9,True,7512064,1048,131
481fabc7116a234eab6431e4,repo,104,1700,8,8,True,5963776,728,104
79ecbe15ea2483792f68af76,history,29,1804,8,8,True,1662976,203,29
0a0bca5ded6f7ac43cd57f4d,repo,60,1833,7,7,True,3440640,360,60
91436deb92a4f075ef0b8c99,history,29,1893,7,7,True,1662976,174,29
58357aa9da24f0acb81a5239,repo,59,1922,6,6,True,3383296,295,59
70f50e412d2103664f413a52,history,29,1981,6,6,True,1662976,145,29
2bb34d03d0d7035b0324ae51,repo,225,2010,5,5,True,12902400,900,225
33d8cae57a1ff3c2f7a896e6,history,93,2235,5,5,True,5332992,372,93
513e3a248e25be7d1cb2c762,repo,52,2328,4,4,True,2981888,156,52
13a49873bd9eec8ccbfdbc41,history,32,2380,4,4,True,1835008,96,32
fedd07ad5cdea00608afa758,repo,76,2412,3,3,True,4358144,152,76
4ab8bf97cb38c27940456a87,history,15,2488,3,3,True,860160,30,15
2f9daa525ea9188be43f3c23,repo,50,2503,2,2,True,2867200,50,50
0937d4ee6b06d30294ff2371,history,15,2553,2,2,True,860160,15,15
1fa8a0827bf0075c863f3bfd,repo,62,2568,1,1,True,3555328,0,0
7819cbb77596439e2fa9ab2f,history,29,2630,8,8,True,1662976,203,29
55a7f1669e941b01c21d1ba9,repo,96,1569,9,9,True,5505024,768,96
0c24e1b8bc572db099a0b97b,repo,2573,1665,9,9,True,147546112,20584,2573
7878452c2d142140a9226535,repo,123,4238,8,8,True,7053312,861,123
44dd2e3bc762fb7fabd08a64,repo,769,4361,8,8,True,44097536,5383,769
961239bd1561df6cf84332c4,repo,194,5130,7,7,True,11124736,1164,194
77142cb76f8cde4ffc70797e,history,15,5324,7,7,True,860160,90,15
770db6309216900860bf6843,repo,364,5339,6,6,True,20873216,1820,364
eee25ebd3ba3985f63369c52,history,15,5703,6,6,True,860160,75,15
a8ce214687178dd00174f04d,repo,73,5718,5,5,True,4186112,292,73
c3485ba7ea3d0afd34de5ed7,history,39,5791,5,5,True,2236416,156,39
7608042c5127b4d656bea0db,repo,92,5830,4,4,True,5275648,276,92
c24624c8640e5030b5a69f8c,history,37,5922,4,4,True,2121728,111,37
23565f654f4e1d2932370596,repo,72,5959,3,3,True,4128768,144,72
0c689f6bbdc09018155a05ce,history,915,6031,3,3,True,52469760,1830,915
3e626a8ee3a7baf89b4f7e44,repo,59,6946,2,2,True,3383296,59,59
30b3c749a81bb74f3e8ce7fb,history,39,7005,2,2,True,2236416,39,39
b770f8d70c6b2164224fe659,repo,64,7044,1,1,True,3670016,0,0
f8d24347281da0a0185cdf5e,history,37,7108,1,1,True,2121728,0,0
b338f155300a173cd804ede6,repo,1902,111,39,39,True,109068288,72276,1902
48f0b842d261ac89fa2a560a,repo,103,2013,9,9,True,5906432,824,103
9d7b61322559a3dbd20fa214,history,15,2116,9,9,True,860160,120,15
409840d7ce518a0be70f6cca,repo,66,2131,8,8,True,3784704,462,66
5c00e99445ca5b0fd191edf8,history,15,2197,8,8,True,860160,105,15
3a04a6aa19a34cb4955768c6,repo,73,2212,7,7,True,4186112,438,73
1a6f1449f56a164ad7018b37,history,29,2285,7,7,True,1662976,174,29
d3ed714af1a085717c88afdd,repo,50,2314,6,6,True,2867200,250,50
8c353f2c8ad10977fc73a503,history,29,2364,6,6,True,1662976,145,29
7773baf759ffb6c4d500ed7f,repo,54,2393,5,5,True,3096576,216,54
06cfce3b74a73ec068561228,history,15,2447,5,5,True,860160,60,15
0020c8d0b718f05f7a3ee2e7,repo,56,2462,4,4,True,3211264,168,56
685e28385cc3cd17a95f2e0f,history,30,2518,4,4,True,1720320,90,30
1cd47f25de2f167144b3c06b,repo,47,2548,3,3,True,2695168,94,47
ff16df09b156a05d4b94f474,history,918,2595,3,3,True,52641792,1836,918
82d6cf32555812c54193cc93,repo,67,3513,2,2,True,3842048,67,67
534f969fb0b13ba5b4652dce,history,51,3580,2,2,True,2924544,51,51
5b458e9056c380a873537192,repo,62,3631,1,1,True,3555328,0,0
a1c80cea91f914d61e7df46d,history,918,3693,1,1,True,52641792,0,0
c8d963dc64a6467b7bbb3b13,repo,100,2013,9,9,True,5734400,800,100
e46571164ad28f1dc503aaf3,history,15,2113,9,9,True,860160,120,15
859ad4e2e8ae28bc35090d00,repo,82,2128,8,8,True,4702208,574,82
43598b0a920076735fa61075,history,15,2210,8,8,True,860160,105,15
b2253984943579844f32b72e,repo,70,2225,7,7,True,4014080,420,70
18c420a4ceb3acba68af2eaa,repo,972,2295,7,7,True,55738368,5832,972
9e5fa68b6f0c9ceca462ae14,repo,143,3267,6,6,True,8200192,715,143
7e22e87f779a5d728eb78d69,repo,1395,3410,6,6,True,79994880,6975,1395
f209a85383cbdcc0b2b8538e,repo,191,4805,5,5,True,10952704,764,191
76d6219286f7d7551a1b4c63,history,33,4996,5,5,True,1892352,132,33
83e732a07332ca4bc44e85cf,repo,113,5029,4,4,True,6479872,339,113
c608643aebf5bc1d1246a229,history,15,5142,4,4,True,860160,45,15
7e963165243903deafa8d32a,repo,80,5157,3,3,True,4587520,160,80
03c70f0ae9e14aa63507ccb2,repo,2577,5237,3,3,True,147775488,5154,2577
ec8551d6098eb6697e7c7825,repo,86,7814,2,2,True,4931584,86,86
f1cf413c2738563fda744953,history,144,7900,2,2,True,8257536,144,144
e653a714c5d4161922b828b9,repo,52,8044,1,1,True,2981888,0,0
df2eb584b4a6a9ad363feafb,repo,2744,8096,1,1,True,157351936,0,0
5e69f821983e15046c769c1c,repo,135,2013,9,9,True,7741440,1080,135
0353d390bef7dc8fc77252d2,repo,36,2148,9,9,True,2064384,288,36
6a9d35fb11f6b312a14218ac,repo,84,2184,8,8,True,4816896,588,84
60cb96e8f5ab32871f3c7c3d,repo,390,2268,8,8,True,22364160,2730,390
51f1acf006973286c5e00011,repo,95,2658,7,7,True,5447680,570,95
4d5d2587ccb9c58e9bdd6d7e,history,42,2753,7,7,True,2408448,252,42
08fd4feeabf11334cfe51cd8,repo,72,2795,6,6,True,4128768,360,72
e1a8ff67ff4e0e3d399cb8de,repo,2211,2867,6,6,True,126787584,11055,2211
44b2aded6d5cd86a748e2efe,repo,160,5078,5,5,True,9175040,640,160
394293b10da1f1ef8b49ba66,history,29,5238,5,5,True,1662976,116,29
a7dfaf93b5c706f3534ae6a9,repo,58,5267,4,4,True,3325952,174,58
16c56421305232ca2fac2d86,history,29,5325,4,4,True,1662976,87,29
2a5d93b2760d814ae492249c,repo,263,5354,3,3,True,15081472,526,263
dfe34985eb7d4f7cc7629148,history,36,5617,3,3,True,2064384,72,36
bb1d5d0e5fc0f3fe1270f55c,repo,227,5653,2,2,True,13017088,227,227
68ca9f09d017ad9f0e75c157,history,34,5880,2,2,True,1949696,34,34
badbeb4564a9b74e75cd1d63,repo,246,5914,1,1,True,14106624,0,0
c2012baa009e6ef2859663e1,history,15,6160,1,1,True,860160,0,0
59807aec6e287f3dfb1d2355,repo,84,2013,8,8,True,4816896,588,84
474ae5330f0920028dd885dd,repo,386,2097,8,8,True,22134784,2702,386
f918b3d6aa2b2df76143550b,repo,147,2483,7,7,True,8429568,882,147
75cc10de59db6d5ea8230328,repo,59,2659,6,6,True,3383296,295,59
8adbc3abd7c085f8d48cc5ad,history,29,2718,6,6,True,1662976,145,29
1acaa3d9ae22f1d97b7ff240,repo,135,2747,5,5,True,7741440,540,135
adf3aa19a7e654bca9ccad3f,repo,95,2882,5,5,True,5447680,380,95
252cc4e658e8c96a93462a81,repo,131,2977,5,5,True,7512064,524,131
18b7c5583b22a16b99033ad9,repo,88,3108,4,4,True,5046272,264,88
0b76d1541de417751c6f4653,repo,95,3196,4,4,True,5447680,285,95
5e1994140761f6dfa68ad6f3,repo,95,3291,3,3,True,5447680,190,95
46dc5d9fe9ee260fd4763b84,repo,97,3386,3,3,True,5562368,194,97
bdf1b06f1cefdadc913e0025,repo,133,3483,2,2,True,7626752,133,133
a1efa8ecf887a288d13dc8b0,repo,130,3616,2,2,True,7454720,130,130
2644f1ba661f09160fd8583f,repo,53,3746,1,1,True,3039232,0,0
2e71df7a3de64ea5f696bd07,history,29,3799,1,1,True,1662976,0,0
721af2b673f6569a1af44f01,repo,2248,111,40,40,True,128909312,87672,2248
6a113b2767cb1469c6c36b44,repo,82,2359,18,18,True,4702208,1394,82
c3d1d96e3bc82ec1bb133ca4,history,26,2441,18,18,True,1490944,442,26
d495d4f945c9a81bfc036974,repo,76,2467,8,8,True,4358144,532,76
a83eafe477706b5dcf1d374b,history,918,2543,8,8,True,52641792,6426,918
612bbce06c524e08120bfdf5,repo,72,3461,7,7,True,4128768,432,72
353d8b5bab996111ca80c91c,history,646,3533,7,7,True,37044224,3876,646
8252b1dee96e2dcd40010879,repo,85,4179,6,6,True,4874240,425,85
4a5962c740245e3ac8f07c58,history,31,4264,6,6,True,1777664,155,31
ed6a1933adeb2860ee3d3c98,repo,76,4295,5,5,True,4358144,304,76
7497ce852a00746caf4cbe1b,history,31,4371,5,5,True,1777664,124,31
e779a6e31dda4dd4ddb04ee2,repo,73,4402,4,4,True,4186112,219,73
49b9fa590d4e28c0905fa111,repo,5380,4475,4,4,True,308510720,16140,5380
036f84abe46733a92331c7c6,repo,85,9855,3,3,True,4874240,170,85
fb611158efbfdac1a304e0d5,history,533,9940,3,3,True,30564352,1066,533
3213accd2629da36ccae3659,repo,81,10473,2,2,True,4644864,81,81
e8990ed7787142643f19aeac,history,32,10554,2,2,True,1835008,32,32
65ceb869aa311ca4637818d4,repo,59,10586,1,1,True,3383296,0,0
e8769372f6b3e157edc173da,history,32,10645,1,1,True,1835008,0,0
7bb81e7276cb4774b2f5acfa,repo,74,2467,8,8,True,4243456,518,74
ce8b59e6a2c6b6e7de0d6561,history,918,2541,8,8,True,52641792,6426,918
4c681e6304b71c139a663c64,repo,96,3459,7,7,True,5505024,576,96
c0aefc307665aac3e14f670f,history,646,3555,7,7,True,37044224,3876,646
a9f471d3c210fadf2ea7a9ed,repo,61,4201,6,6,True,3497984,305,61
d1db0afbe1468d5f1cb222c8,history,31,4262,6,6,True,1777664,155,31
3be55992e1ac8f09f8f02b85,repo,62,4293,5,5,True,3555328,248,62
bc01e7bdbc41a8a0977a0498,history,32,4355,5,5,True,1835008,128,32
2d0a2eb2d2299b4b23c73792,repo,49,4387,4,4,True,2809856,147,49
cfe49d671b87f18854eef30b,history,32,4436,4,4,True,1835008,96,32
5fd11469d8ccc4f44b94011d,repo,47,4468,3,3,True,2695168,94,47
1c8c7dadf719d740e3461e21,history,32,4515,3,3,True,1835008,64,32
e41ce1adfecd7c307708e636,repo,47,4547,2,2,True,2695168,47,47
e53379dde33a22606eba778b,history,32,4594,2,2,True,1835008,32,32
8cf192a5c70db2c62254fc6e,repo,45,4626,1,1,True,2580480,0,0
fecae7b4cf95b0450122eeb3,history,32,4671,1,1,True,1835008,0,0
b51636f7b87756e491444cd9,repo,135,2359,9,9,True,7741440,1080,135
cca9b8de17bd97131503595d,history,39,2494,9,9,True,2236416,312,39
48edc893fec1bf794afd0ebb,repo,138,2533,8,8,True,7913472,966,138
a3f5d477f50b542d8ed38cdf,history,35,2671,8,8,True,2007040,245,35
14cb15ad1ca7b3a3b2b6b41f,repo,65,2706,7,7,True,3727360,390,65
3114cb1fad61dffdde0b7d8c,history,918,2771,7,7,True,52641792,5508,918
a205f08f655dfb704c37d3b8,repo,98,3689,6,6,True,5619712,490,98
daa7fb657e3b292416145ede,history,26,3787,6,6,True,1490944,130,26
b320f15e63f43931e2001a7b,repo,126,3813,5,5,True,7225344,504,126
abd85f9c20410bcff7f9613a,history,229,3939,5,5,True,13131776,916,229
a60962fbc6fed2fc83488bef,repo,75,4168,4,4,True,4300800,225,75
c9c9a04f013ccf8c5fa9f19d,history,144,4243,4,4,True,8257536,432,144
713b9281b750cd306704b1c6,repo,87,4387,3,3,True,4988928,174,87
af38c9d9b505f14acc063b09,history,39,4474,3,3,True,2236416,78,39
ca7fb8313b627e6f359abe20,repo,128,4513,2,2,True,7340032,128,128
43401f5dbed460ba375d1597,history,35,4641,2,2,True,2007040,35,35
921afed91d4cb96fb402dc88,repo,65,4676,1,1,True,3727360,0,0
b51cef10485aaacd7d03f053,history,917,4741,1,1,True,52584448,0,0
9d21579528ce39417176656b,repo,84,2359,9,9,True,4816896,672,84
a31de0b4c2eab3d02b6d13cd,history,26,2443,9,9,True,1490944,208,26
e94cf8f5ab0d82005e48b483,repo,69,2469,8,8,True,3956736,483,69
651af61f8a7823390e6b9bbe,history,1704,2538,8,8,True,97714176,11928,1704
b9fd0af1d7d44dc6414541a0,repo,105,4242,7,7,True,6021120,630,105
34bb98a41ceba38fa4e7d8c7,repo,2443,4347,7,7,True,140091392,14658,2443
276f8f1e6276b9529d24187e,repo,112,6790,6,6,True,6422528,560,112
06d0a7090959f1d67d055b50,history,29,6902,6,6,True,1662976,145,29
0e72719c7f9acb13261ed1bf,repo,55,6931,5,5,True,3153920,220,55
4b5196fddeb3df35c6cfe21d,history,29,6986,5,5,True,1662976,116,29
ea9dcc492bd809f62658b42d,repo,97,7015,4,4,True,5562368,291,97
1910497281bf9aa8896aec1e,history,15,7112,4,4,True,860160,45,15
6c7cd3bade4a0d457d227ecf,repo,46,7127,3,3,True,2637824,92,46
7cd471b1358476c24295216a,history,39,7173,3,3,True,2236416,78,39
9efb02e99a6a2d335ed73b6f,repo,61,7212,2,2,True,3497984,61,61
8f69a904cb2d4a16da25de70,history,61,7273,2,2,True,3497984,61,61
bb7d8c91eb477de2f8cf1c0d,repo,49,7334,1,1,True,2809856,0,0
a103f29f13c1a1829d57d2bd,history,915,7383,1,1,True,52469760,0,0
