row_type,policy,event_id,actual_command_class,actual_canonical_tool_key,actual_artifacts,launched_artifacts,artifact_hit,exact_command_hit,class_hit,tool_latency,tool_latency_hidden,wasted_speculative_work,worker_contention,storage_overhead,safety_violations,miss_reason,simulated_tool_jct,events,mean_jct,p95_jct,artifact_hit_rate,exact_command_hit_rate,class_hit_rate,cost_overhead,p95_jct_gain,mean_jct_gain,artifact_miss_reasons,stp_ae_gain
event,stp_oracle_upper_bound,django__django-11964:b2:tool4,file_read,file_read:sed -i s/return cls.value/return cls.label tests/pkg/models.py:6a0a93e08efecac5,[],[],false,false,false,0.24672293663024902,0.0,0,0.0,0,0,unsafe,0.24672293663024902,,,,,,,,,,,
event,no_stp,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.24939465522766113,0.0,0,0.0,0,0,low_confidence,0.24939465522766113,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.24939465522766113,0.0,0,0.0,0,0,low_confidence,0.24939465522766113,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*""]",false,false,false,0.24939465522766113,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.24939465522766113,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*"", ""DIRECTORY_LISTING:tests:*""]",true,false,false,0.24939465522766113,0.24939465522766113,0.0,0.01,2048,0,,0.0,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.24939465522766113,0.0,0,0.0,0,0,low_confidence,0.24939465522766113,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,true,0.24939465522766113,0.24939465522766113,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b2:tool5,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*""]",false,false,false,0.24939465522766113,0.24939465522766113,0.0,0.04,1024,0,,0.0,,,,,,,,,,,
event,no_stp,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2536451816558838,0.0,0,0.0,0,0,low_confidence,0.2536451816558838,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2536451816558838,0.0,0,0.0,0,0,low_confidence,0.2536451816558838,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*""]",true,false,false,0.2536451816558838,0.2536451816558838,0.0,0.005,1024,0,,0.0,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*"", ""DIRECTORY_LISTING:.:*""]",true,false,false,0.2536451816558838,0.2536451816558838,0.0,0.01,2048,0,,0.0,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2536451816558838,0.0,0,0.0,0,0,low_confidence,0.2536451816558838,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,true,0.2536451816558838,0.2536451816558838,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b2:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*""]",false,false,false,0.2536451816558838,0.2536451816558838,0.0,0.04,1024,0,,0.0,,,,,,,,,,,
event,no_stp,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],[],false,false,false,0.24588847160339355,0.0,0,0.0,0,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],[],false,false,false,0.24588847160339355,0.0,0,0.0,0,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],"[""DIRECTORY_LISTING:.:*""]",false,false,false,0.24588847160339355,0.0,0.02,0.005,1024,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],"[""DIRECTORY_LISTING:.:*"", ""DIRECTORY_LISTING:tests:*""]",false,false,false,0.24588847160339355,0.0,0.04,0.01,2048,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],[],false,false,false,0.24588847160339355,0.0,0,0.0,0,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],[],false,false,false,0.24588847160339355,0.0,0,0.0,0,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool1,file_read,"file_read:sed -i -i . s/FIRST_CHOICE = ""first""/FIRST_CHOICE = ""first"", ""First Choice""/g testbed/models.py sed . s/SECOND_CHOICE = ""second""/SECOND_CHOICE = ""second"", ""Second Choice""/g testbed/models.py:bc0d0cb734c9cbb0",[],[],false,false,false,0.24588847160339355,0.0,0,0.0,0,0,unsafe,0.24588847160339355,,,,,,,,,,,
event,no_stp,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.25525641441345215,0.0,0,0.0,0,0,low_confidence,0.25525641441345215,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.25525641441345215,0.0,0,0.0,0,0,low_confidence,0.25525641441345215,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*""]",false,false,false,0.25525641441345215,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.25525641441345215,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*""]",false,false,false,0.25525641441345215,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.25525641441345215,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.25525641441345215,0.0,0,0.0,0,0,low_confidence,0.25525641441345215,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,true,0.25525641441345215,0.25525641441345215,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool7,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*""]",false,false,false,0.25525641441345215,0.25525641441345215,0.0,0.04,1024,0,,0.0,,,,,,,,,,,
event,no_stp,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],[],false,false,false,0.26826047897338867,0.0,0,0.0,0,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],[],false,false,false,0.26826047897338867,0.0,0,0.0,0,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],"[""DIRECTORY_LISTING:tests:*""]",false,false,false,0.26826047897338867,0.0,0.02,0.005,1024,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],"[""DIRECTORY_LISTING:tests:*"", ""DIRECTORY_LISTING:.:*""]",false,false,false,0.26826047897338867,0.0,0.04,0.01,2048,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],[],false,false,false,0.26826047897338867,0.0,0,0.0,0,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],[],false,false,false,0.26826047897338867,0.0,0,0.0,0,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool8,file_read,file_read:shell-chain:11fac201546470ca,[],[],false,false,false,0.26826047897338867,0.0,0,0.0,0,0,unsafe,0.26826047897338867,,,,,,,,,,,
event,no_stp,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2279195785522461,0.0,0,0.0,0,0,low_confidence,0.2279195785522461,,,,,,,,,,,
event,stp_exact_v2,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2279195785522461,0.0,0,0.0,0,0,low_confidence,0.2279195785522461,,,,,,,,,,,
event,stp_ae_top1,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*""]",false,false,false,0.2279195785522461,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.2279195785522461,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:.:*""]",false,false,false,0.2279195785522461,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.2279195785522461,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,false,0.2279195785522461,0.0,0,0.0,0,0,low_confidence,0.2279195785522461,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]",[],false,false,true,0.2279195785522461,0.2279195785522461,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11964:b3:tool9,list_find,list_find:ls -la tests:df5d252518413793,"[""DIRECTORY_LISTING:tests:*""]","[""DIRECTORY_LISTING:tests:*""]",false,false,false,0.2279195785522461,0.2279195785522461,0.0,0.04,1024,0,,0.0,,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool0,list_find,list_find:ls -la models.py:f3952dd291c0b7fe,"[""DIRECTORY_LISTING:models.py:*""]",[],false,false,false,0.17705154418945312,0.0,0,0.0,0,0,low_confidence,0.17705154418945312,,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,false,0.16924238204956055,0.0,0,0.0,0,0,low_confidence,0.16924238204956055,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,true,false,0.16924238204956055,0.16924238204956055,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,false,0.16924238204956055,0.0,0,0.0,0,0,low_confidence,0.16924238204956055,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,false,0.16924238204956055,0.0,0,0.0,0,0,low_confidence,0.16924238204956055,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,false,0.16924238204956055,0.0,0,0.0,0,0,low_confidence,0.16924238204956055,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,true,0.16924238204956055,0.16924238204956055,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool3,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:core:*""]",[],false,false,false,0.16924238204956055,0.0,0,0.0,0,0,low_confidence,0.16924238204956055,,,,,,,,,,,
event,no_stp,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,false,0.18145227432250977,0.0,0,0.0,0,0,low_confidence,0.18145227432250977,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,true,false,0.18145227432250977,0.18145227432250977,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,false,0.18145227432250977,0.0,0,0.0,0,0,low_confidence,0.18145227432250977,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,false,0.18145227432250977,0.0,0,0.0,0,0,low_confidence,0.18145227432250977,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,false,0.18145227432250977,0.0,0,0.0,0,0,low_confidence,0.18145227432250977,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,true,0.18145227432250977,0.18145227432250977,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b0:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:contrib:*""]",[],false,false,false,0.18145227432250977,0.0,0,0.0,0,0,low_confidence,0.18145227432250977,,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]",[],false,false,false,0.4698772430419922,0.0,0,0.0,0,0,low_confidence,0.4698772430419922,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]",[],false,false,false,0.4698772430419922,0.0,0,0.0,0,0,low_confidence,0.4698772430419922,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]","[""DIRECTORY_LISTING:/testbed:*""]",false,false,false,0.4698772430419922,0.0,0.02,0.005,1024,0,artifact_not_answerable,0.4698772430419922,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]","[""DIRECTORY_LISTING:/testbed:*"", ""DIRECTORY_LISTING:.:*""]",false,false,false,0.4698772430419922,0.0,0.04,0.01,2048,0,artifact_not_answerable,0.4698772430419922,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]",[],false,false,false,0.4698772430419922,0.0,0,0.0,0,0,low_confidence,0.4698772430419922,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]",[],false,false,true,0.4698772430419922,0.4698772430419922,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool1,grep_search,grep_search:shell-chain:237b3d6bf0666960,"[""GIT_LOG:.:log -p django/db/models/base.py""]","[""GIT_LOG:.:log -p django/db/models/base.py""]",false,false,false,0.4698772430419922,0.4698772430419922,0.0,0.0625,1024,0,,0.0,,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,false,0.18003559112548828,0.0,0,0.0,0,0,low_confidence,0.18003559112548828,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,true,false,0.18003559112548828,0.18003559112548828,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,false,0.18003559112548828,0.0,0,0.0,0,0,low_confidence,0.18003559112548828,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,false,0.18003559112548828,0.0,0,0.0,0,0,low_confidence,0.18003559112548828,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,false,0.18003559112548828,0.0,0,0.0,0,0,low_confidence,0.18003559112548828,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,true,0.18003559112548828,0.18003559112548828,0.0,0.0,0,0,low_confidence,0.0,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool4,list_find,list_find:ls -la:1de700c29687cae3,"[""DIRECTORY_LISTING:.:*""]",[],false,false,false,0.18003559112548828,0.0,0,0.0,0,0,low_confidence,0.18003559112548828,,,,,,,,,,,
event,no_stp,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b1:tool9,python_inspect,python_inspect:shell-chain:feece39d788c8a75,[],[],false,false,false,0.1832888126373291,0.0,0,0.0,0,0,unsafe,0.1832888126373291,,,,,,,,,,,
event,no_stp,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],[],false,false,false,1.2118945121765137,0.0,0,0.0,0,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_exact_v2,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],[],false,false,false,1.2118945121765137,0.0,0,0.0,0,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_ae_top1,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],"[""FILE_CONTENT:testbed/test_custom_widget.py:*""]",false,false,false,1.2118945121765137,0.0,0.025,0.00625,4096,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],"[""FILE_CONTENT:testbed/test_custom_widget.py:*"", ""DIRECTORY_LISTING:.:*""]",false,false,false,1.2118945121765137,0.0,0.045,0.01125,5120,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_ae_sandbox,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],[],false,false,false,1.2118945121765137,0.0,0,0.0,0,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_class_upper_bound,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],[],false,false,false,1.2118945121765137,0.0,0,0.0,0,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,stp_oracle_upper_bound,django__django-11999:b2:tool9,test,test:pip install -q unittest:29afd90c9d7fd56d,[],[],false,false,false,1.2118945121765137,0.0,0,0.0,0,0,unsafe,1.2118945121765137,,,,,,,,,,,
event,no_stp,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],[],false,false,false,0.2643239498138428,0.0,0,0.0,0,0,unsafe,0.2643239498138428,,,,,,,,,,,
event,stp_exact_v2,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],[],false,false,false,0.2643239498138428,0.0,0,0.0,0,0,unsafe,0.2643239498138428,,,,,,,,,,,
event,stp_ae_top1,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],"[""DIRECTORY_LISTING:.:*""]",false,false,false,0.2643239498138428,0.0,0.02,0.005,1024,0,unsafe,0.2643239498138428,,,,,,,,,,,
event,stp_ae_top3_budgeted,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],"[""DIRECTORY_LISTING:.:*"", ""DIRECTORY_LISTING:tests:*""]",false,false,false,0.2643239498138428,0.0,0.04,0.01,2048,0,unsafe,0.2643239498138428,,,,,,,,,,,
event,stp_ae_sandbox,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],[],false,false,false,0.2643239498138428,0.0,0,0.0,0,0,unsafe,0.2643239498138428,,,,,,,,,,,
event,stp_class_upper_bound,django__django-12125:b0:tool4,python_inspect,python_inspect:python manage.py makemigrations > migrations_output.txt:5334dd08ff7f01a9,[],[],false,false,false,0.2643239498138428,0.0,0,0.0,0,0,unsafe,0.2643239498138428,,,,,,,,,,,
