event_id,policy,predicted_artifact,launched,reason,expected_benefit,expected_cost,safety_level,snapshot_hash
django__django-11848:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.02309915675198968,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top1,GREP_INDEX:.:def parse_http_date,false,not_selected,0.017183519047211836,0.038000000000000006,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.04084606986632322,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.02309915675198968,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top3_budgeted,GREP_INDEX:.:def parse_http_date,false,not_selected,0.017183519047211836,0.038000000000000006,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.04084606986632322,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.02309915675198968,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_sandbox,GREP_INDEX:.:def parse_http_date,false,low_confidence,0.017183519047211836,0.038000000000000006,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool7,stp_ae_top1,FILE_CONTENT:django/utils/http.py:*,true,launched,0.07155883439797708,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_top1,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.02445681681956179,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.01690841656661062,0.023,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_top3_budgeted,FILE_CONTENT:django/utils/http.py:*,true,launched,0.07155883439797708,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_top3_budgeted,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.02445681681956179,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,not_selected,0.01690841656661062,0.023,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_sandbox,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.07155883439797708,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_sandbox,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.02445681681956179,0.028,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b0:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.01690841656661062,0.023,READ_ONLY_ARTIFACT,d90f1e8165bc00e6
django__django-11848:b1:tool3,stp_ae_top1,FILE_CONTENT:django/utils/http.py:*,true,launched,0.06854275999398067,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_top1,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.023426006580221242,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.01619575763570851,0.023,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_top3_budgeted,FILE_CONTENT:django/utils/http.py:*,true,launched,0.06854275999398067,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_top3_budgeted,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.023426006580221242,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,not_selected,0.01619575763570851,0.023,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_sandbox,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.06854275999398067,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_sandbox,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.023426006580221242,0.028,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool3,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.01619575763570851,0.023,READ_ONLY_ARTIFACT,3d0f1e1e8f581fdf
django__django-11848:b1:tool6,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.7157365794252293,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_top1,TEST_RESULT_SANDBOXED:.:test:pytest testbed:f41a6c19a7d3195b,false,not_selected,0.6680208074635473,0.803,SANDBOXED_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.35786828971261464,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.7157365794252293,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_top3_budgeted,TEST_RESULT_SANDBOXED:.:test:pytest testbed:f41a6c19a7d3195b,false,not_selected,0.6680208074635473,0.803,SANDBOXED_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.35786828971261464,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.7157365794252293,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_sandbox,TEST_RESULT_SANDBOXED:.:test:pytest testbed:f41a6c19a7d3195b,false,low_confidence,0.6680208074635473,0.803,SANDBOXED_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool6,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.35786828971261464,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11848:b1:tool9,stp_ae_top1,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_top1,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.019205945209392065,0.023,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_top3_budgeted,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_top3_budgeted,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.019205945209392065,0.023,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_sandbox,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_sandbox,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.027780027892156382,0.028,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b1:tool9,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.019205945209392065,0.023,READ_ONLY_ARTIFACT,bd3a29139671944e
django__django-11848:b2:tool3,stp_ae_top1,FILE_CONTENT:django/utils/http.py:*,true,launched,0.06654787772334005,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_top1,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.022744211373799762,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.015724393048552922,0.023,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_top3_budgeted,FILE_CONTENT:django/utils/http.py:*,true,launched,0.06654787772334005,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_top3_budgeted,FILE_CONTENT:django/contrib/admin/utils.py:*,false,not_selected,0.022744211373799762,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,not_selected,0.015724393048552922,0.023,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_sandbox,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.06654787772334005,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_sandbox,FILE_CONTENT:django/contrib/admin/utils.py:*,false,low_confidence,0.022744211373799762,0.028,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool3,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.015724393048552922,0.023,READ_ONLY_ARTIFACT,ce99171afe26bd7b
django__django-11848:b2:tool4,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.07038390584478403,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_top1,GREP_INDEX:.:def parse_http_date,false,not_selected,0.03051454145802346,0.038000000000000006,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.02561439611439925,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.07038390584478403,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_top3_budgeted,GREP_INDEX:.:def parse_http_date,false,not_selected,0.03051454145802346,0.038000000000000006,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.02561439611439925,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.07038390584478403,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_sandbox,GREP_INDEX:.:def parse_http_date,false,low_confidence,0.03051454145802346,0.038000000000000006,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b2:tool4,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.02561439611439925,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11848:b3:tool6,stp_ae_top1,FILE_CONTENT:patch.txt:*,true,launched,0.05582327330151288,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_top1,FILE_CONTENT:django/utils/http.py:*,false,not_selected,0.03023760637165281,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.0232596972089637,0.023,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_top3_budgeted,FILE_CONTENT:patch.txt:*,true,launched,0.05582327330151288,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_top3_budgeted,FILE_CONTENT:django/utils/http.py:*,true,launched,0.03023760637165281,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.0232596972089637,0.023,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_sandbox,FILE_CONTENT:patch.txt:*,false,low_confidence,0.05582327330151288,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_sandbox,FILE_CONTENT:django/utils/http.py:*,false,low_confidence,0.03023760637165281,0.028,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11848:b3:tool6,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.0232596972089637,0.023,READ_ONLY_ARTIFACT,f5f3593ff405cb6b
django__django-11964:b1:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.07447481110705989,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.027103174928202176,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_top1,FILE_CONTENT:tests/models.py:*,false,not_selected,0.026160455800264708,0.028,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.07447481110705989,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.027103174928202176,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_top3_budgeted,FILE_CONTENT:tests/models.py:*,false,not_selected,0.026160455800264708,0.028,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.07447481110705989,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.027103174928202176,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b1:tool5,stp_ae_sandbox,FILE_CONTENT:tests/models.py:*,false,low_confidence,0.026160455800264708,0.028,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11964:b2:tool0,stp_ae_top1,GREP_INDEX:.:def parse_http_date,false,low_confidence,0.03679384642882538,0.038000000000000006,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_top1,FILE_CONTENT:models.py:*,false,low_confidence,0.036431345478787694,0.028,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.02936257695305277,0.023,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_top3_budgeted,GREP_INDEX:.:def parse_http_date,false,not_selected,0.03679384642882538,0.038000000000000006,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_top3_budgeted,FILE_CONTENT:models.py:*,true,launched,0.036431345478787694,0.028,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.02936257695305277,0.023,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_sandbox,GREP_INDEX:.:def parse_http_date,false,low_confidence,0.03679384642882538,0.038000000000000006,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_sandbox,FILE_CONTENT:models.py:*,false,low_confidence,0.036431345478787694,0.028,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool0,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.02936257695305277,0.023,READ_ONLY_ARTIFACT,05bdf8e07d34bcbd
django__django-11964:b2:tool4,stp_ae_top1,DIRECTORY_LISTING:tests:*,true,launched,0.043628763285817294,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.03617995004189727,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.01413754350376658,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.043628763285817294,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.03617995004189727,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.01413754350376658,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.043628763285817294,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.03617995004189727,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool4,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.01413754350376658,0.023,READ_ONLY_ARTIFACT,1ee0839c8be60719
django__django-11964:b2:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.06422877836344004,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.0315046222985228,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_top1,FILE_CONTENT:tests/pkg/models.py:*,false,not_selected,0.017073472729522032,0.028,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.06422877836344004,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.0315046222985228,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_top3_budgeted,FILE_CONTENT:tests/pkg/models.py:*,false,not_selected,0.017073472729522032,0.028,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.06422877836344004,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.0315046222985228,0.023,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool5,stp_ae_sandbox,FILE_CONTENT:tests/pkg/models.py:*,false,low_confidence,0.017073472729522032,0.028,READ_ONLY_ARTIFACT,f37099417d759600
django__django-11964:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:tests:*,true,launched,0.04485284481530416,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.037195042041959545,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.01453419710042957,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.04485284481530416,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.037195042041959545,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.01453419710042957,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.04485284481530416,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.037195042041959545,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.01453419710042957,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11964:b3:tool1,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.06545977845549482,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.023822387729056663,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_top1,FILE_CONTENT:testing/pkg/models.py:*,false,not_selected,0.01740070060209356,0.028,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.06545977845549482,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.023822387729056663,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_top3_budgeted,FILE_CONTENT:testing/pkg/models.py:*,false,not_selected,0.01740070060209356,0.028,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.06545977845549482,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.023822387729056663,0.023,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool1,stp_ae_sandbox,FILE_CONTENT:testing/pkg/models.py:*,false,low_confidence,0.01740070060209356,0.028,READ_ONLY_ARTIFACT,8ce5a3279bcbdb95
django__django-11964:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.07060705791079173,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.022808459718373735,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_top1,FILE_CONTENT:models.py:*,false,not_selected,0.017255095613030565,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.07060705791079173,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,not_selected,0.022808459718373735,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_top3_budgeted,FILE_CONTENT:models.py:*,false,not_selected,0.017255095613030565,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.07060705791079173,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.022808459718373735,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool7,stp_ae_sandbox,FILE_CONTENT:models.py:*,false,low_confidence,0.017255095613030565,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11964:b3:tool8,stp_ae_top1,DIRECTORY_LISTING:tests:*,true,launched,0.047437312055060105,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_top1,DIRECTORY_LISTING:.:*,false,not_selected,0.039338258777366915,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.0153716725474585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.047437312055060105,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.039338258777366915,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.0153716725474585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.047437312055060105,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.039338258777366915,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool8,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.0153716725474585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11964:b3:tool9,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.0630453535078474,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.020365774307310257,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_top1,FILE_CONTENT:models.py:*,false,not_selected,0.015407150997704282,0.028,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.0630453535078474,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,not_selected,0.020365774307310257,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_top3_budgeted,FILE_CONTENT:models.py:*,false,not_selected,0.015407150997704282,0.028,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11964:b3:tool9,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.0630453535078474,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
