run_id,instance_id,branch_id,rollout_id,tool_type,tool_latency,timing_missing,observation_tokens,exit_code
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,15,0
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,26,2
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,file_write,0.0,true,7,0
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,grep_search,0.0,true,14,0
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,22,2
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b1,rollout_1,shell_other,0.0,true,22,2
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,19,1
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,grep_search,0.0,true,370,0
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,file_read,0.0,true,17,2
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,18,1
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,1808,0
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,18,1
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,1808,0
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,18,1
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,1808,0
mini_swe_lite10_r4,django__django-13028,b3,rollout_3,shell_other,0.0,true,18,1
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,file_read,0.0,true,10,1
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,530,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,517,0
mini_swe_lite10_r4,django__django-13033,b0,rollout_0,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,104,1
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,269,0
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,77,1
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,35,1
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-13033,b1,rollout_1,shell_other,0.0,true,35,1
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,grep_search,0.0,true,27,1
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,1892,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,file_read,0.0,true,437,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,10,1
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,10,1
mini_swe_lite10_r4,django__django-13033,b2,rollout_2,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,23,2
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,19,1
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,21,2
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,25,2
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,25,2
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-13033,b3,rollout_3,shell_other,0.0,true,25,2
