run_id,config_id,branch_id,event_id,tool_type,tool_latency,predicted_tool_latency,state_residency,shared_prefix_bytes,private_suffix_bytes,observation_delta_bytes,parked_state_bytes,recompute_tokens_if_evicted,actual_reuse_after_tool,memory_pressure,eviction_reason
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11999:b3:llm8,unknown,0.0,0.0,WARM,145080320,144621568,0,144621568,2530,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11815:b3:llm9,unknown,0.0,0.0,WARM,881147904,880631808,0,880631808,15366,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12125:b1:llm8,unknown,0.0,0.0,WARM,251052032,250593280,0,250593280,4378,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm2,unknown,0.0,0.0,WARM,126959616,126844928,0,126844928,2214,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12308:b0:llm8,unknown,0.0,0.0,WARM,251052032,250593280,0,250593280,4378,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm9,unknown,0.0,0.0,WARM,432431104,431915008,0,431915008,7541,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12308:b1:llm8,unknown,0.0,0.0,WARM,371417088,370958336,0,370958336,6477,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-12125:b2:llm8,unknown,0.0,0.0,WARM,260571136,260112384,0,260112384,4544,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13028:b2:llm0,unknown,0.0,0.0,NONE,115433472,0,0,0,2013,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12708:b0:llm8,unknown,0.0,0.0,WARM,241991680,241532928,0,241532928,4220,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12708:b1:llm8,unknown,0.0,0.0,WARM,410812416,410353664,0,410353664,7164,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11848:b2:llm9,unknown,0.0,0.0,WARM,448028672,447512576,0,447512576,7813,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11848:b1:llm9,unknown,0.0,0.0,WARM,311549952,305930240,0,305930240,5433,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-12708:b2:llm8,unknown,0.0,0.0,WARM,152936448,152477696,0,152477696,2667,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13028:b3:llm0,unknown,0.0,0.0,NONE,115433472,0,0,0,2013,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-12708:b3:llm8,unknown,0.0,0.0,WARM,404389888,403931136,0,403931136,7052,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13028:b1:llm1,unknown,0.0,0.0,WARM,122085376,122028032,0,122028032,2129,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11964:b0:llm9,unknown,0.0,0.0,WARM,281157632,280641536,0,280641536,4903,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13033:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,2359,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11964:b2:llm9,unknown,0.0,0.0,WARM,1736548352,1736032256,0,1736032256,30283,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11964:b3:llm9,unknown,0.0,0.0,WARM,545857536,545341440,0,545341440,9519,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11999:b0:llm9,unknown,0.0,0.0,WARM,535937024,535420928,0,535420928,9346,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-12308:b3:llm8,unknown,0.0,0.0,WARM,500326400,499867648,0,499867648,8725,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11999:b1:llm9,unknown,0.0,0.0,WARM,809467904,675110912,0,675110912,14116,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,astropy__astropy-12907:b0:llm7,unknown,0.0,0.0,WARM,321585152,321183744,0,321183744,5608,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11999:b2:llm9,unknown,0.0,0.0,WARM,163659776,163143680,0,163143680,2854,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13033:b1:llm0,unknown,0.0,0.0,NONE,135274496,0,0,0,2359,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12125:b0:llm9,unknown,0.0,0.0,WARM,412303360,411787264,0,411787264,7190,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11999:b3:llm9,unknown,0.0,0.0,WARM,151216128,150700032,0,150700032,2637,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13033:b2:llm0,unknown,0.0,0.0,NONE,135274496,0,0,0,2359,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12125:b1:llm9,unknown,0.0,0.0,WARM,258621440,258105344,0,258105344,4510,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm3,unknown,0.0,0.0,WARM,132866048,132694016,0,132694016,2317,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13033:b3:llm0,unknown,0.0,0.0,NONE,135274496,0,0,0,2359,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-12308:b2:llm8,unknown,0.0,0.0,WARM,221061120,220602368,0,220602368,3855,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,1594,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11964:b1:llm9,unknown,0.0,0.0,WARM,314245120,313729024,0,313729024,5480,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12308:b1:llm9,unknown,0.0,0.0,WARM,501243904,500727808,0,500727808,8741,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13028:b2:llm1,unknown,0.0,0.0,WARM,125296640,125239296,0,125239296,2185,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11964:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,1923,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-12708:b1:llm9,unknown,0.0,0.0,WARM,416260096,415744000,0,415744000,7259,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12308:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,1513,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12708:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,1655,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm0,unknown,0.0,0.0,NONE,0,0,0,0,2099,False,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13028:b3:llm1,unknown,0.0,0.0,WARM,142442496,142385152,0,142385152,2484,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-12708:b3:llm9,unknown,0.0,0.0,WARM,410238976,409722880,0,409722880,7154,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13028:b1:llm2,unknown,0.0,0.0,WARM,127705088,127590400,0,127590400,2227,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,astropy__astropy-12907:b0:llm0,unknown,0.0,0.0,NONE,94846976,0,0,0,1654,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13033:b0:llm1,unknown,0.0,0.0,WARM,141524992,141467648,0,141467648,2468,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,astropy__astropy-12907:b1:llm0,unknown,0.0,0.0,NONE,94846976,0,0,0,1654,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,astropy__astropy-12907:b2:llm0,unknown,0.0,0.0,NONE,94846976,0,0,0,1654,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,astropy__astropy-12907:b3:llm0,unknown,0.0,0.0,NONE,94846976,0,0,0,1654,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11815:b0:llm0,unknown,0.0,0.0,NONE,96911360,0,0,0,1690,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-12308:b3:llm9,unknown,0.0,0.0,WARM,570458112,569942016,0,569942016,9948,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,astropy__astropy-12907:b0:llm8,unknown,0.0,0.0,WARM,334831616,334372864,0,334372864,5839,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13033:b1:llm1,unknown,0.0,0.0,WARM,141524992,141467648,0,141467648,2468,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11815:b1:llm0,unknown,0.0,0.0,NONE,104423424,0,0,0,1821,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11815:b2:llm0,unknown,0.0,0.0,NONE,96911360,0,0,0,1690,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-12125:b2:llm9,unknown,0.0,0.0,WARM,270950400,270434304,0,270434304,4725,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11815:b3:llm0,unknown,0.0,0.0,NONE,96911360,0,0,0,1690,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13033:b2:llm1,unknown,0.0,0.0,WARM,145309696,145252352,0,145252352,2534,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm0,unknown,0.0,0.0,NONE,86474752,0,0,0,1508,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm4,unknown,0.0,0.0,WARM,137453568,137224192,0,137224192,2397,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13033:b3:llm1,unknown,0.0,0.0,WARM,141639680,141582336,0,141582336,2470,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm1,unknown,0.0,0.0,WARM,97255424,97140736,0,97140736,1696,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11848:b1:llm0,unknown,0.0,0.0,NONE,86474752,0,0,0,1508,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,astropy__astropy-12907:b3:llm9,unknown,0.0,0.0,WARM,203800576,203284480,0,203284480,3554,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11848:b2:llm0,unknown,0.0,0.0,NONE,86474752,0,0,0,1508,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11964:b0:llm1,unknown,0.0,0.0,WARM,120709120,120594432,0,120594432,2105,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11848:b3:llm0,unknown,0.0,0.0,NONE,86474752,0,0,0,1508,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12308:b0:llm1,unknown,0.0,0.0,WARM,94216192,94101504,0,94101504,1643,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12708:b0:llm1,unknown,0.0,0.0,WARM,102359040,102244352,0,102244352,1785,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-12308:b2:llm9,unknown,0.0,0.0,WARM,238321664,237805568,0,237805568,4156,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm1,unknown,0.0,0.0,WARM,127877120,127762432,0,127762432,2230,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13028:b3:llm2,unknown,0.0,0.0,WARM,152592384,152477696,0,152477696,2661,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11964:b0:llm0,unknown,0.0,0.0,NONE,105340928,0,0,0,1837,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13028:b1:llm3,unknown,0.0,0.0,WARM,187514880,187342848,0,187342848,3270,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,astropy__astropy-12907:b0:llm1,unknown,0.0,0.0,WARM,127016960,126959616,0,126959616,2215,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13033:b0:llm2,unknown,0.0,0.0,WARM,198582272,198467584,0,198467584,3463,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13028:b2:llm2,unknown,0.0,0.0,WARM,152535040,152420352,0,152420352,2660,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,astropy__astropy-12907:b1:llm1,unknown,0.0,0.0,WARM,102875136,102817792,0,102817792,1794,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,astropy__astropy-12907:b2:llm1,unknown,0.0,0.0,WARM,103104512,103047168,0,103047168,1798,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,astropy__astropy-12907:b3:llm1,unknown,0.0,0.0,WARM,100007936,99950592,0,99950592,1744,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-12125:b3:llm6,unknown,0.0,0.0,WARM,159301632,158957568,0,158957568,2778,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11815:b0:llm1,unknown,0.0,0.0,WARM,102531072,102473728,0,102473728,1788,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11964:b1:llm0,unknown,0.0,0.0,NONE,105340928,0,0,0,1837,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,astropy__astropy-12907:b0:llm9,unknown,0.0,0.0,WARM,351059968,350543872,0,350543872,6122,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-13033:b1:llm2,unknown,0.0,0.0,WARM,198467584,198352896,0,198352896,3461,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11815:b1:llm1,unknown,0.0,0.0,WARM,109412352,109355008,0,109355008,1908,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11815:b2:llm1,unknown,0.0,0.0,WARM,101269504,101212160,0,101212160,1766,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11964:b2:llm0,unknown,0.0,0.0,NONE,105340928,0,0,0,1837,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11815:b3:llm1,unknown,0.0,0.0,WARM,247726080,247668736,0,247668736,4320,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-13033:b2:llm2,unknown,0.0,0.0,WARM,155287552,155172864,0,155172864,2708,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm1,unknown,0.0,0.0,WARM,93184000,93126656,0,93126656,1625,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-13028:b0:llm5,unknown,0.0,0.0,WARM,141467648,141180928,0,141180928,2467,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-13033:b3:llm2,unknown,0.0,0.0,WARM,243367936,243253248,0,243253248,4244,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11848:b0:llm2,unknown,0.0,0.0,WARM,102072320,101900288,0,101900288,1780,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b1,django__django-11848:b1:llm1,unknown,0.0,0.0,WARM,92323840,92266496,0,92266496,1610,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11964:b3:llm0,unknown,0.0,0.0,NONE,105340928,0,0,0,1837,True,1.0,not_parked_or_cold
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b2,django__django-11848:b2:llm1,unknown,0.0,0.0,WARM,113139712,113082368,0,113082368,1973,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-11964:b0:llm2,unknown,0.0,0.0,WARM,129253376,129081344,0,129081344,2254,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b3,django__django-11848:b3:llm1,unknown,0.0,0.0,WARM,99090432,99033088,0,99033088,1728,True,1.0,none
pr4_v12_acd_nisp_aligned_v10_stratified_ts128_al32_er1_arrbursty_mem16,aligned_v10_stratified:ts128:al32:er1:arrbursty:mem16,b0,django__django-12308:b0:llm2,unknown,0.0,0.0,WARM,103735296,103563264,0,103563264,1809,True,1.0,none
